-0.839	530.16667
3.438	624.16667
7.711	175.83333
11.981	65.16667
16.247	45.5
20.509	53.5
24.768	47.5
29.024	55.83333
33.276	41.5
37.524	50.16667
41.769	46.16667
46.01	31.5
50.247	46.83333
54.481	62.5
58.712	60.5
62.939	49.83333
67.162	59.83333
71.382	57.83333
75.599	48.5
79.812	59.5
84.021	83.16667
88.227	58.83333
92.429	55.16667
96.628	51.83333
100.823	70.16667
105.015	75.16667
109.204	68.5
113.388	73.83333
117.57	70.83333
121.748	83.5
125.922	79.5
130.093	101.83333
134.261	95.16667
138.425	95.83333
142.585	141.83333
146.742	130.5
150.896	160.5
155.046	197.83333
159.193	312.16667
163.336	526.5
167.476	986.83333
171.613	1791.16667
175.746	2950.83333
179.875	4319.5
184.002	5610.5
188.124	6467.5
192.244	6738.83333
196.36	6614.83333
200.472	6365.16667
204.581	6140.83333
208.687	5885.16667
212.79	5809.83333
216.889	5743.83333
220.984	5665.83333
225.077	5632.16667
229.165	5610.16667
233.251	5563.83333
237.333	5479.5
241.412	5388.83333
245.487	5306.16667
249.559	5240.16667
253.628	5215.5
257.694	5154.83333
261.756	5103.16667
265.814	4992.16667
269.87	4862.5
273.922	4690.16667
277.97	4603.16667
282.016	4607.83333
286.058	4683.83333
290.097	4792.5
294.132	4846.16667
298.164	4803.16667
302.193	4588.83333
306.219	4227.16667
310.241	3887.83333
314.26	3577.83333
318.276	3337.83333
322.288	3161.16667
326.297	2983.5
330.303	2903.5
334.305	2816.16667
338.305	2764.5
342.301	2720.5
346.294	2710.83333
350.283	2692.16667
354.269	2641.5
358.252	2622.5
362.232	2613.83333
366.209	2572.83333
370.182	2557.16667
374.152	2538.16667
378.119	2553.83333
382.083	2546.5
386.043	2541.16667
390	2515.16667
393.954	2510.16667
397.905	2495.83333
401.852	2507.16667
405.797	2474.16667
409.738	2472.5
413.676	2470.16667
417.61	2452.16667
421.542	2419.5
425.47	2389.83333
429.396	2380.16667
433.318	2364.16667
437.236	2363.16667
441.152	2389.16667
445.065	2334.83333
448.974	2327.83333
452.88	2293.16667
456.783	2301.16667
460.683	2292.5
464.58	2289.83333
468.473	2290.83333
472.364	2292.83333
476.251	2310.83333
480.135	2318.83333
484.016	2354.5
487.894	2393.83333
491.769	2420.16667
495.641	2407.83333
499.509	2432.5
503.375	2437.16667
507.237	2440.5
511.096	2440.5
514.952	2438.83333
518.805	2491.5
522.655	2481.16667
526.502	2430.5
530.346	2386.5
534.187	2378.16667
538.024	2394.83333
541.859	2411.5
545.69	2414.5
549.519	2385.5
553.344	2382.16667
557.166	2335.16667
560.985	2297.16667
564.802	2262.5
568.615	2218.83333
572.425	2202.16667
576.232	2193.5
580.036	2206.5
583.836	2174.83333
587.634	2205.83333
591.429	2196.83333
595.221	2283.5
599.01	2274.16667
602.796	2314.83333
606.578	2319.5
610.358	2320.16667
614.135	2276.16667
617.909	2269.16667
621.679	2259.16667
625.447	2228.16667
629.212	2255.83333
632.973	2237.16667
636.732	2233.5
640.488	2219.16667
644.241	2182.16667
647.991	2200.5
651.737	2232.5
655.481	2176.16667
659.222	2189.5
662.96	2179.16667
666.695	2221.83333
670.427	2215.5
674.156	2248.16667
677.882	2230.5
681.605	2219.16667
685.325	2207.16667
689.043	2195.16667
692.757	2169.16667
696.468	2166.83333
700.177	2187.5
703.882	2166.16667
707.585	2131.83333
711.284	2149.16667
714.981	2140.5
718.675	2172.16667
722.366	2167.16667
