-0.839	137.20833
3.438	155.875
7.711	66.875
11.981	43.20833
16.247	34.54167
20.509	37.20833
24.768	37.54167
29.024	42.20833
33.276	28.20833
37.524	42.875
41.769	29.875
46.01	25.875
50.247	44.20833
54.481	47.875
58.712	56.875
62.939	35.875
67.162	55.20833
71.382	46.20833
75.599	37.54167
79.812	46.54167
84.021	60.875
88.227	43.875
92.429	51.20833
96.628	35.54167
100.823	52.20833
105.015	51.875
109.204	50.54167
113.388	58.875
117.57	42.875
121.748	58.20833
125.922	51.54167
130.093	62.20833
134.261	63.20833
138.425	52.54167
142.585	86.20833
146.742	60.20833
150.896	79.875
155.046	73.875
159.193	109.20833
163.336	159.54167
167.476	267.875
171.613	481.54167
175.746	777.875
179.875	1135.54167
184.002	1466.54167
188.124	1737.20833
192.244	1808.875
196.36	1807.875
200.472	1797.20833
204.581	1757.875
208.687	1732.875
212.79	1726.54167
216.889	1735.54167
220.984	1738.875
225.077	1771.875
229.165	1781.20833
233.251	1765.875
237.333	1772.20833
241.412	1746.875
245.487	1734.875
249.559	1703.20833
253.628	1714.20833
257.694	1698.54167
261.756	1686.875
265.814	1659.20833
269.87	1607.20833
273.922	1588.20833
277.97	1561.875
282.016	1561.875
286.058	1565.875
290.097	1599.20833
294.132	1613.875
298.164	1602.54167
302.193	1549.54167
306.219	1431.875
310.241	1363.875
314.26	1270.54167
318.276	1204.54167
322.288	1172.20833
326.297	1134.875
330.303	1085.875
334.305	1089.875
338.305	1062.54167
342.301	1055.20833
346.294	1061.20833
350.283	1052.20833
354.269	1051.20833
358.252	1047.875
362.232	1041.20833
366.209	1062.54167
370.182	1035.54167
374.152	1035.875
378.119	1035.875
382.083	1022.875
386.043	1049.54167
390	1005.20833
393.954	1037.875
397.905	1026.54167
401.852	1066.54167
405.797	1019.54167
409.738	1023.54167
413.676	1044.20833
417.61	1034.875
421.542	1032.54167
425.47	1016.54167
429.396	1004.875
433.318	1002.54167
437.236	1001.875
441.152	1024.20833
445.065	981.54167
448.974	989.875
452.88	981.875
456.783	972.54167
460.683	982.54167
464.58	985.20833
