0.157	237.5
4.384	284.5
8.607	237.5
12.827	96.5
17.044	49.5
21.257	73.5
25.466	101.5
29.672	92.5
33.874	71.5
38.073	108.5
42.268	104.5
46.46	81.5
50.648	94.5
54.832	88.5
59.014	74.5
63.191	84.5
67.365	67.5
71.536	88.5
75.703	87.5
79.867	95.5
84.027	88.5
88.184	101.5
92.337	81.5
96.487	103.5
100.634	117.5
104.777	73.5
108.916	120.5
113.052	108.5
117.185	90.5
121.314	121.5
125.44	102.5
129.562	111.5
133.681	91.5
137.796	113.5
141.908	127.5
146.017	114.5
150.122	97.5
154.224	118.5
158.322	88.5
162.417	118.5
166.509	93.5
170.597	96.5
174.682	96.5
178.763	126.5
182.841	124.5
186.916	103.5
190.987	114.5
195.055	146.5
199.12	128.5
203.181	145.5
207.239	218.5
211.293	191.5
215.344	249.5
219.392	275.5
223.437	294.5
227.478	321.5
231.516	312.5
235.55	333.5
239.581	280.5
243.609	337.5
247.634	351.5
251.655	357.5
255.673	327.5
259.687	346.5
263.699	354.5
267.707	340.5
271.711	322.5
275.713	355.5
279.711	356.5
283.706	350.5
287.697	350.5
291.686	344.5
295.671	305.5
299.653	359.5
303.631	363.5
307.606	352.5
311.578	340.5
315.547	353.5
319.513	323.5
323.475	352.5
327.434	378.5
331.39	318.5
335.342	341.5
339.292	355.5
343.238	303.5
347.181	320.5
351.12	315.5
355.057	313.5
358.99	305.5
362.92	326.5
366.847	299.5
370.77	323.5
374.691	318.5
378.608	326.5
382.522	330.5
386.433	327.5
390.341	319.5
394.245	299.5
398.147	319.5
402.045	330.5
405.94	341.5
409.832	330.5
413.721	335.5
417.606	316.5
421.489	361.5
425.368	314.5
429.244	328.5
433.117	326.5
436.987	341.5
440.854	342.5
444.717	346.5
448.578	299.5
452.435	325.5
456.289	389.5
460.14	329.5
463.988	342.5
467.833	290.5
471.675	330.5
475.514	343.5
479.349	307.5
483.182	308.5
487.011	284.5
490.838	289.5
494.661	284.5
498.481	293.5
502.298	294.5
506.112	267.5
509.923	314.5
513.731	287.5
517.536	283.5
521.338	235.5
525.136	258.5
528.932	285.5
532.725	227.5
536.514	252.5
540.301	257.5
544.084	240.5
547.865	310.5
551.642	259.5
555.417	228.5
559.188	246.5
562.957	227.5
566.722	241.5
570.484	246.5
574.244	261.5
578	230.5
581.753	259.5
585.504	249.5
589.251	277.5
592.995	243.5
596.737	224.5
600.475	235.5
604.211	255.5
607.943	266.5
611.673	231.5
615.399	229.5
619.123	288.5
622.843	233.5
626.561	224.5
630.275	232.5
633.987	214.5
637.696	237.5
641.402	229.5
645.104	248.5
648.804	219.5
652.501	241.5
656.195	222.5
659.886	239.5
663.575	228.5
667.26	211.5
670.942	227.5
674.622	208.5
678.298	190.5
681.972	224.5
685.642	209.5
689.31	180.5
692.975	215.5
696.637	220.5
700.296	218.5
703.952	208.5
707.605	210.5
711.256	223.5
714.903	219.5
718.548	248.5
722.19	234.5
725.829	208.5
729.465	208.5
733.098	236.5
736.728	258.5
740.356	186.5
743.98	236.5
747.602	217.5
751.221	211.5
754.837	228.5
758.45	197.5
762.06	196.5
765.668	208.5
769.273	207.5
772.874	196.5
776.473	220.5
780.07	245.5
783.663	224.5
787.254	234.5
790.841	204.5
794.426	226.5
798.008	205.5
801.588	213.5
805.164	225.5
808.738	197.5
812.309	242.5
815.877	227.5
819.442	209.5
823.005	206.5
826.564	178.5
830.121	232.5
833.676	238.5
837.227	206.5
840.776	211.5
844.322	214.5
847.865	221.5
851.405	239.5
854.943	196.5
858.478	208.5
862.01	179.5
865.539	211.5
869.066	224.5
872.589	201.5
876.111	238.5
879.629	237.5
883.144	191.5
886.657	213.5
890.168	220.5
893.675	197.5
897.18	188.5
900.682	216.5
904.181	191.5
907.678	205.5
911.171	219.5
914.663	226.5
918.151	204.5
921.637	205.5
925.12	205.5
928.6	215.5
932.078	188.5
935.553	191.5
939.025	223.5
942.495	174.5
945.961	201.5
949.426	175.5
952.887	186.5
956.346	204.5
959.802	163.5
963.256	199.5
966.707	218.5
970.155	181.5
973.6	176.5
977.043	180.5
980.484	190.5
983.921	196.5
987.356	188.5
990.788	201.5
994.218	200.5
997.645	186.5
1001.07	203.5
1004.491	212.5
1007.91	191.5
1011.327	225.5
1014.741	198.5
1018.152	198.5
1021.561	224.5
1024.967	197.5
1028.37	195.5
1031.771	199.5
1035.169	185.5
1038.565	196.5
1041.958	184.5
1045.348	184.5
1048.736	193.5
1052.121	164.5
1055.504	191.5
1058.884	207.5
1062.261	178.5
1065.636	191.5
1069.008	171.5
1072.378	208.5
1075.745	161.5
1079.11	196.5
1082.472	188.5
1085.831	183.5
1089.188	202.5
1092.542	200.5
1095.894	162.5
1099.243	165.5
1102.59	174.5
1105.934	182.5
1109.275	206.5
1112.614	175.5
1115.951	207.5
1119.285	192.5
1122.616	215.5
1125.945	198.5
1129.271	192.5
1132.595	184.5
1135.916	187.5
1139.235	214.5
1142.551	181.5
1145.865	196.5
1149.176	182.5
1152.485	173.5
1155.791	200.5
1159.095	179.5
1162.396	181.5
1165.695	197.5
1168.991	190.5
1172.284	186.5
1175.576	208.5
1178.864	185.5
1182.15	177.5
1185.434	174.5
1188.715	203.5
1191.994	194.5
