-0.839	417
3.438	504.66667
7.711	157.66667
11.981	56.33333
16.247	37.33333
20.509	41
24.768	45.66667
29.024	48.66667
33.276	46.33333
37.524	48.33333
41.769	37.33333
46.01	32
50.247	43.66667
54.481	57
58.712	65.33333
62.939	45.33333
67.162	58.66667
71.382	58.66667
75.599	35.33333
79.812	64.33333
84.021	73.66667
88.227	57.66667
92.429	59.66667
96.628	50.66667
100.823	62
105.015	68.33333
109.204	65
113.388	78.33333
117.57	70.33333
121.748	88
125.922	76.33333
130.093	93.66667
134.261	89
138.425	92.33333
142.585	125.66667
146.742	118.33333
150.896	147
155.046	181.66667
159.193	274
163.336	483
167.476	877.33333
171.613	1571.66667
175.746	2555.66667
179.875	3752.33333
184.002	4889.33333
188.124	5632.33333
192.244	5916.66667
196.36	5901.33333
200.472	5690.66667
204.581	5505
208.687	5389.33333
212.79	5285.33333
216.889	5277
220.984	5310.33333
225.077	5320.66667
229.165	5333.66667
233.251	5334.33333
237.333	5340.66667
241.412	5263.33333
245.487	5240
249.559	5131.66667
253.628	5100
257.694	5047.66667
261.756	4981.33333
265.814	4916.66667
269.87	4767.33333
273.922	4640.66667
277.97	4496
282.016	4326.66667
286.058	4214.66667
290.097	4167.66667
294.132	4126.33333
298.164	4135
302.193	4035.66667
306.219	3852.33333
310.241	3580
314.26	3308.33333
318.276	3125.33333
322.288	3016.33333
326.297	2879.66667
330.303	2802.66667
334.305	2766
338.305	2740
342.301	2709.66667
346.294	2692.66667
350.283	2645.33333
354.269	2648
358.252	2649.66667
362.232	2632
366.209	2633.33333
370.182	2587
374.152	2592.33333
378.119	2590.33333
382.083	2603.33333
386.043	2608.33333
390	2582
393.954	2559
397.905	2551
401.852	2540.66667
405.797	2527.33333
409.738	2513
413.676	2520.66667
417.61	2521.33333
421.542	2493
425.47	2468
429.396	2426
433.318	2436.33333
437.236	2424
441.152	2432.33333
445.065	2405.66667
448.974	2365.66667
452.88	2356.66667
456.783	2357.66667
460.683	2335.66667
464.58	2329.33333
468.473	2333.66667
472.364	2338.66667
476.251	2342.33333
480.135	2369.33333
484.016	2390.66667
487.894	2406.66667
491.769	2404
495.641	2406.66667
499.509	2404
503.375	2409.66667
507.237	2412.33333
511.096	2403.33333
514.952	2398
518.805	2412.66667
522.655	2413.66667
526.502	2390.66667
530.346	2408
534.187	2410.66667
538.024	2387.33333
541.859	2409.33333
545.69	2424.66667
549.519	2403.33333
553.344	2384.66667
557.166	2349
560.985	2330.33333
564.802	2341.33333
568.615	2289.33333
572.425	2278.33333
576.232	2251.66667
580.036	2251
583.836	2266
587.634	2259.33333
591.429	2268
595.221	2318.33333
599.01	2293.33333
602.796	2306
606.578	2328.66667
610.358	2320.66667
614.135	2316.33333
617.909	2322.66667
621.679	2322.33333
625.447	2299
629.212	2298.66667
632.973	2289
636.732	2297.66667
640.488	2287.66667
644.241	2266.66667
647.991	2262.33333
651.737	2303.33333
655.481	2308
659.222	2309.33333
662.96	2319.33333
666.695	2312.33333
670.427	2312.66667
674.156	2339.33333
677.882	2282.66667
681.605	2281
685.325	2288.33333
689.043	2285
692.757	2255.33333
696.468	2258
