-0.839	144.25
3.438	159.25
7.711	62.91667
11.981	44.25
16.247	34.25
20.509	40.91667
24.768	38.25
29.024	43.91667
33.276	33.25
37.524	41.91667
41.769	31.91667
46.01	25.58333
50.247	44.91667
54.481	51.58333
58.712	53.58333
62.939	39.25
67.162	54.25
71.382	45.91667
75.599	35.91667
79.812	43.91667
84.021	61.25
88.227	41.25
92.429	53.25
96.628	38.58333
100.823	56.91667
105.015	52.91667
109.204	50.91667
113.388	55.25
117.57	42.58333
121.748	61.25
125.922	47.91667
130.093	63.58333
134.261	63.25
138.425	56.91667
142.585	85.58333
146.742	62.91667
150.896	76.25
155.046	78.25
159.193	119.91667
163.336	160.91667
167.476	293.58333
171.613	521.58333
175.746	851.91667
179.875	1244.91667
184.002	1614.91667
188.124	1910.25
192.244	2004.58333
196.36	2016.25
200.472	1997.25
204.581	1976.58333
208.687	1921.25
212.79	1922.91667
216.889	1953.58333
220.984	1960.25
225.077	1978.58333
229.165	1977.91667
233.251	1972.91667
237.333	1999.58333
241.412	1972.58333
245.487	1963.91667
249.559	1929.91667
253.628	1915.91667
257.694	1910.58333
261.756	1921.25
265.814	1860.25
269.87	1826.58333
273.922	1781.91667
277.97	1769.58333
282.016	1753.25
286.058	1750.58333
290.097	1781.91667
294.132	1803.25
298.164	1787.91667
302.193	1725.58333
306.219	1622.58333
310.241	1527.91667
314.26	1434.58333
318.276	1371.58333
322.288	1328.58333
326.297	1289.25
330.303	1254.25
334.305	1230.25
338.305	1232.58333
342.301	1213.25
346.294	1223.91667
350.283	1209.58333
354.269	1199.25
358.252	1186.58333
362.232	1202.58333
366.209	1190.58333
370.182	1199.25
374.152	1177.25
378.119	1200.25
382.083	1159.91667
386.043	1200.58333
390	1175.58333
393.954	1182.58333
397.905	1194.58333
401.852	1198.58333
405.797	1184.58333
409.738	1170.25
413.676	1182.91667
417.61	1191.25
421.542	1183.91667
425.47	1175.25
429.396	1160.25
433.318	1149.25
437.236	1159.25
441.152	1199.58333
445.065	1149.91667
448.974	1138.58333
452.88	1125.91667
456.783	1134.25
460.683	1132.58333
464.58	1139.91667
468.473	1136.91667
472.364	1152.25
476.251	1133.91667
480.135	1156.25
484.016	1159.91667
487.894	1176.91667
491.769	1171.25
495.641	1166.25
499.509	1168.25
503.375	1162.91667
507.237	1158.58333
511.096	1166.91667
514.952	1166.91667
518.805	1155.25
522.655	1146.58333
526.502	1151.25
530.346	1166.25
534.187	1150.91667
538.024	1157.25
541.859	1136.25
545.69	1166.91667
549.519	1153.58333
553.344	1153.91667
557.166	1131.91667
560.985	1138.58333
564.802	1115.91667
568.615	1120.91667
572.425	1100.58333
576.232	1107.25
580.036	1097.58333
583.836	1108.58333
587.634	1110.58333
591.429	1109.25
595.221	1148.91667
599.01	1137.91667
602.796	1139.25
606.578	1124.91667
610.358	1139.25
614.135	1128.91667
617.909	1133.58333
621.679	1124.91667
625.447	1115.25
629.212	1115.25
632.973	1127.58333
636.732	1122.58333
640.488	1127.58333
644.241	1101.58333
647.991	1090.58333
651.737	1120.58333
655.481	1085.25
659.222	1113.91667
662.96	1089.91667
666.695	1108.58333
670.427	1123.58333
674.156	1106.91667
677.882	1110.25
681.605	1103.25
685.325	1092.25
689.043	1115.58333
692.757	1083.91667
696.468	1104.25
700.177	1092.25
703.882	1065.58333
707.585	1070.58333
711.284	1069.91667
714.981	1055.91667
718.675	1069.58333
722.366	1082.25
726.054	1045.25
729.739	1066.25
733.421	1067.91667
737.1	1060.25
740.777	1066.25
744.45	1081.91667
748.121	1065.91667
751.789	1098.58333
755.453	1098.58333
759.115	1090.91667
762.774	1096.25
766.431	1086.58333
770.084	1092.91667
773.734	1100.25
777.382	1103.91667
781.027	1102.91667
784.669	1111.91667
788.308	1115.25
791.944	1134.58333
795.577	1138.25
799.208	1127.25
802.835	1139.58333
806.46	1146.58333
810.082	1149.58333
813.701	1141.91667
817.317	1152.25
820.931	1154.25
824.542	1154.25
828.149	1138.58333
831.754	1119.58333
835.357	1108.91667
838.956	1124.58333
842.553	1137.91667
846.146	1115.91667
849.737	1096.58333
853.326	1092.58333
856.911	1087.58333
860.493	1114.58333
864.073	1103.91667
867.65	1115.91667
871.225	1128.25
874.796	1129.58333
878.365	1113.25
881.931	1140.91667
885.494	1150.25
889.054	1127.25
892.612	1132.25
896.166	1115.91667
899.719	1112.91667
903.268	1089.58333
906.814	1096.25
910.358	1081.58333
913.899	1076.25
917.438	1059.58333
920.973	1058.58333
924.506	1067.25
928.036	1074.91667
931.564	1095.25
935.088	1125.58333
938.61	1097.58333
942.129	1110.25
945.646	1131.25
949.16	1133.25
952.671	1144.25
956.179	1159.58333
959.685	1135.25
963.188	1141.91667
966.688	1123.25
